t,y1,y2,y3,y1_drift,y2_drift,y3_drift
4.670834,4.94148403e-01,1.49346519e+00,2.49329925e+00,-5.85159659e-03,-6.53481483e-03,-6.70075417e-03
4.675000,4.94148403e-01,1.49346519e+00,2.49329925e+00,-5.85159659e-03,-6.53481483e-03,-6.70075417e-03
4.679167,4.94148403e-01,1.49346519e+00,2.49329925e+00,-5.85159659e-03,-6.53481483e-03,-6.70075417e-03
4.683333,4.94148403e-01,1.49346519e+00,2.49329925e+00,-5.85159659e-03,-6.53481483e-03,-6.70075417e-03
4.687500,4.94148403e-01,1.49346519e+00,2.49329925e+00,-5.85159659e-03,-6.53481483e-03,-6.70075417e-03
4.691667,4.94148403e-01,1.49346519e+00,2.49329925e+00,-5.85159659e-03,-6.53481483e-03,-6.70075417e-03
4.695834,4.94148403e-01,1.49346519e+00,2.49329925e+00,-5.85159659e-03,-6.53481483e-03,-6.70075417e-03
4.700000,4.94148403e-01,1.49346519e+00,2.49329925e+00,-5.85159659e-03,-6.53481483e-03,-6.70075417e-03
4.704167,4.94148403e-01,1.49346519e+00,2.49329925e+00,-5.85159659e-03,-6.53481483e-03,-6.70075417e-03
4.708333,4.94148403e-01,1.49346519e+00,2.49329925e+00,-5.85159659e-03,-6.53481483e-03,-6.70075417e-03
4.712500,4.94148403e-01,1.49346519e+00,2.49329925e+00,-5.85159659e-03,-6.53481483e-03,-6.70075417e-03
4.716667,4.94148403e-01,1.49346519e+00,2.49329925e+00,-5.85159659e-03,-6.53481483e-03,-6.70075417e-03
4.720834,4.94148403e-01,1.49346519e+00,2.49329925e+00,-5.85159659e-03,-6.53481483e-03,-6.70075417e-03
4.725000,4.94148403e-01,1.49346519e+00,2.49329925e+00,-5.85159659e-03,-6.53481483e-03,-6.70075417e-03
4.729167,4.94148403e-01,1.49346519e+00,2.49329925e+00,-5.85159659e-03,-6.53481483e-03,-6.70075417e-03
4.733334,4.94148403e-01,1.49346519e+00,2.49329925e+00,-5.85159659e-03,-6.53481483e-03,-6.70075417e-03
4.737500,4.94148523e-01,1.49346542e+00,2.49329948e+00,-5.85147738e-03,-6.53457642e-03,-6.70051575e-03
4.741667,4.94148254e-01,1.49346507e+00,2.49329901e+00,-5.85174561e-03,-6.53493404e-03,-6.70099258e-03
4.745833,4.94148284e-01,1.49346507e+00,2.49329901e+00,-5.85171580e-03,-6.53493404e-03,-6.70099258e-03
4.750000,4.94148314e-01,1.49346507e+00,2.49329901e+00,-5.85168600e-03,-6.53493404e-03,-6.70099258e-03
4.754167,4.94148344e-01,1.49346507e+00,2.49329901e+00,-5.85165620e-03,-6.53493404e-03,-6.70099258e-03
4.758334,4.94148374e-01,1.49346507e+00,2.49329901e+00,-5.85162640e-03,-6.53493404e-03,-6.70099258e-03
4.762500,4.94148374e-01,1.49346507e+00,2.49329901e+00,-5.85162640e-03,-6.53493404e-03,-6.70099258e-03
4.766667,4.94148374e-01,1.49346507e+00,2.49329901e+00,-5.85162640e-03,-6.53493404e-03,-6.70099258e-03
4.770833,4.94148374e-01,1.49346507e+00,2.49329901e+00,-5.85162640e-03,-6.53493404e-03,-6.70099258e-03
4.775000,4.94148374e-01,1.49346507e+00,2.49329901e+00,-5.85162640e-03,-6.53493404e-03,-6.70099258e-03
4.779167,4.94148374e-01,1.49346507e+00,2.49329901e+00,-5.85162640e-03,-6.53493404e-03,-6.70099258e-03
4.783334,4.94148374e-01,1.49346507e+00,2.49329901e+00,-5.85162640e-03,-6.53493404e-03,-6.70099258e-03
4.787500,4.94148374e-01,1.49346507e+00,2.49329901e+00,-5.85162640e-03,-6.53493404e-03,-6.70099258e-03
4.791667,4.94148374e-01,1.49346507e+00,2.49329901e+00,-5.85162640e-03,-6.53493404e-03,-6.70099258e-03
4.795834,4.94148374e-01,1.49346507e+00,2.49329901e+00,-5.85162640e-03,-6.53493404e-03,-6.70099258e-03
4.800000,4.94148374e-01,1.49346507e+00,2.49329901e+00,-5.85162640e-03,-6.53493404e-03,-6.70099258e-03
4.804167,4.94148374e-01,1.49346507e+00,2.49329901e+00,-5.85162640e-03,-6.53493404e-03,-6.70099258e-03
4.808333,4.94148374e-01,1.49346507e+00,2.49329901e+00,-5.85162640e-03,-6.53493404e-03,-6.70099258e-03
4.812500,4.94148374e-01,1.49346507e+00,2.49329901e+00,-5.85162640e-03,-6.53493404e-03,-6.70099258e-03
4.816667,4.94148374e-01,1.49346507e+00,2.49329901e+00,-5.85162640e-03,-6.53493404e-03,-6.70099258e-03
4.820834,4.94148374e-01,1.49346507e+00,2.49329901e+00,-5.85162640e-03,-6.53493404e-03,-6.70099258e-03
4.825000,4.94148374e-01,1.49346507e+00,2.49329901e+00,-5.85162640e-03,-6.53493404e-03,-6.70099258e-03
4.829167,4.94148374e-01,1.49346507e+00,2.49329901e+00,-5.85162640e-03,-6.53493404e-03,-6.70099258e-03
4.833333,4.94148374e-01,1.49346507e+00,2.49329901e+00,-5.85162640e-03,-6.53493404e-03,-6.70099258e-03
4.837500,4.94148374e-01,1.49346507e+00,2.49329901e+00,-5.85162640e-03,-6.53493404e-03,-6.70099258e-03
4.841667,4.94148374e-01,1.49346507e+00,2.49329901e+00,-5.85162640e-03,-6.53493404e-03,-6.70099258e-03
4.845834,4.94148374e-01,1.49346507e+00,2.49329901e+00,-5.85162640e-03,-6.53493404e-03,-6.70099258e-03
4.850000,4.94148374e-01,1.49346507e+00,2.49329901e+00,-5.85162640e-03,-6.53493404e-03,-6.70099258e-03
4.854167,4.94148374e-01,1.49346507e+00,2.49329901e+00,-5.85162640e-03,-6.53493404e-03,-6.70099258e-03
4.858334,4.94148374e-01,1.49346507e+00,2.49329901e+00,-5.85162640e-03,-6.53493404e-03,-6.70099258e-03
4.862500,4.94148374e-01,1.49346507e+00,2.49329901e+00,-5.85162640e-03,-6.53493404e-03,-6.70099258e-03
4.866667,4.94148374e-01,1.49346507e+00,2.49329901e+00,-5.85162640e-03,-6.53493404e-03,-6.70099258e-03
4.870833,4.94148374e-01,1.49346507e+00,2.49329901e+00,-5.85162640e-03,-6.53493404e-03,-6.70099258e-03
4.875000,4.94148374e-01,1.49346507e+00,2.49329901e+00,-5.85162640e-03,-6.53493404e-03,-6.70099258e-03
4.879167,4.94148374e-01,1.49346507e+00,2.49329901e+00,-5.85162640e-03,-6.53493404e-03,-6.70099258e-03
4.883334,4.94148374e-01,1.49346507e+00,2.49329901e+00,-5.85162640e-03,-6.53493404e-03,-6.70099258e-03
4.887500,4.94148374e-01,1.49346507e+00,2.49329901e+00,-5.85162640e-03,-6.53493404e-03,-6.70099258e-03
4.891667,4.94148374e-01,1.49346507e+00,2.49329901e+00,-5.85162640e-03,-6.53493404e-03,-6.70099258e-03
4.895833,4.94148374e-01,1.49346507e+00,2.49329901e+00,-5.85162640e-03,-6.53493404e-03,-6.70099258e-03
4.900000,4.94148374e-01,1.49346507e+00,2.49329901e+00,-5.85162640e-03,-6.53493404e-03,-6.70099258e-03
4.904167,4.94148374e-01,1.49346507e+00,2.49329901e+00,-5.85162640e-03,-6.53493404e-03,-6.70099258e-03
4.908334,4.94148374e-01,1.49346507e+00,2.49329901e+00,-5.85162640e-03,-6.53493404e-03,-6.70099258e-03
4.912500,4.94148374e-01,1.49346507e+00,2.49329901e+00,-5.85162640e-03,-6.53493404e-03,-6.70099258e-03
4.916667,4.94148374e-01,1.49346507e+00,2.49329901e+00,-5.85162640e-03,-6.53493404e-03,-6.70099258e-03
4.920834,4.94148374e-01,1.49346507e+00,2.49329901e+00,-5.85162640e-03,-6.53493404e-03,-6.70099258e-03
4.925000,4.94148374e-01,1.49346507e+00,2.49329901e+00,-5.85162640e-03,-6.53493404e-03,-6.70099258e-03
4.929167,4.94148374e-01,1.49346507e+00,2.49329901e+00,-5.85162640e-03,-6.53493404e-03,-6.70099258e-03
4.933333,4.94148374e-01,1.49346507e+00,2.49329901e+00,-5.85162640e-03,-6.53493404e-03,-6.70099258e-03
4.937500,4.94148374e-01,1.49346507e+00,2.49329901e+00,-5.85162640e-03,-6.53493404e-03,-6.70099258e-03
4.941667,4.94148374e-01,1.49346507e+00,2.49329901e+00,-5.85162640e-03,-6.53493404e-03,-6.70099258e-03
4.945834,4.94148374e-01,1.49346507e+00,2.49329901e+00,-5.85162640e-03,-6.53493404e-03,-6.70099258e-03
4.950000,4.94148374e-01,1.49346507e+00,2.49329901e+00,-5.85162640e-03,-6.53493404e-03,-6.70099258e-03
4.954167,4.94148374e-01,1.49346507e+00,2.49329901e+00,-5.85162640e-03,-6.53493404e-03,-6.70099258e-03
4.958333,4.94148374e-01,1.49346507e+00,2.49329901e+00,-5.85162640e-03,-6.53493404e-03,-6.70099258e-03
4.962500,4.94148374e-01,1.49346507e+00,2.49329901e+00,-5.85162640e-03,-6.53493404e-03,-6.70099258e-03
4.966667,4.94148374e-01,1.49346507e+00,2.49329901e+00,-5.85162640e-03,-6.53493404e-03,-6.70099258e-03
4.970834,4.94148374e-01,1.49346507e+00,2.49329901e+00,-5.85162640e-03,-6.53493404e-03,-6.70099258e-03
4.975000,4.94148374e-01,1.49346507e+00,2.49329901e+00,-5.85162640e-03,-6.53493404e-03,-6.70099258e-03
4.979167,4.94148374e-01,1.49346507e+00,2.49329901e+00,-5.85162640e-03,-6.53493404e-03,-6.70099258e-03
4.983334,4.94148374e-01,1.49346507e+00,2.49329901e+00,-5.85162640e-03,-6.53493404e-03,-6.70099258e-03
4.987500,4.94148374e-01,1.49346507e+00,2.49329901e+00,-5.85162640e-03,-6.53493404e-03,-6.70099258e-03
4.991667,4.94148374e-01,1.49346507e+00,2.49329901e+00,-5.85162640e-03,-6.53493404e-03,-6.70099258e-03
4.995833,4.94148374e-01,1.49346507e+00,2.49329901e+00,-5.85162640e-03,-6.53493404e-03,-6.70099258e-03
5.000000,4.94148374e-01,1.49346507e+00,2.49329901e+00,-5.85162640e-03,-6.53493404e-03,-6.70099258e-03
